dummy,current_age,retirement_age,earnings_level,current_savings,savings_after_divorce,additional_annual_savings,portfolio,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
x,40,65,high,100000,100000,0,MPU_ES080,46,140347.7466,177109.1473,103425.5035,15593.07949,20608.7195,10538.18258
x,40,65,high,100000,100000,0,MPU_ES080,47,148442.4009,189594.6418,106551.2532,16109.37575,21621.57351,10479.84635
x,40,65,high,100000,100000,0,MPU_ES080,48,156990.1477,203786.3718,110028.7179,16629.49234,22712.94911,10489.56035
x,40,65,high,100000,100000,0,MPU_ES080,49,166146.555,218081.1614,113340.5769,17198.10964,23815.01815,10437.16087
x,40,65,high,100000,100000,0,MPU_ES080,50,175850.9002,233573.227,116647.3216,17783.95589,25062.72348,10445.02061
x,40,65,high,100000,100000,0,MPU_ES080,51,186241.2193,250473.6228,120611.2158,18411.111,26385.4473,10444.22575
x,40,65,high,100000,100000,0,MPU_ES080,52,196973.3621,268061.3863,124245.118,19013.89014,27536.34058,10468.31686
x,40,65,high,100000,100000,0,MPU_ES080,53,208688.7758,286541.8032,129351.3005,19714.0301,28665.46972,10569.5776
x,40,65,high,100000,100000,0,MPU_ES080,54,220980.5636,304589.3301,134088.8076,20391.42518,29965.55242,10614.57903
x,40,65,high,100000,100000,0,MPU_ES080,55,233820.3537,325023.2146,138988.0785,21108.40596,31345.55345,10643.11436
x,40,65,high,100000,100000,0,MPU_ES080,56,247401.6511,346458.9313,144514.1499,21833.55313,32651.17067,10704.98322
x,40,65,high,100000,100000,0,MPU_ES080,57,261428.0602,369307.0453,149619.1918,22537.67773,33814.40172,10726.94997
x,40,65,high,100000,100000,0,MPU_ES080,58,276573.4212,394690.79,155361.6488,23315.65113,35307.45433,10775.97059
x,40,65,high,100000,100000,0,MPU_ES080,59,292434.8823,419662.2226,160570.7943,24068.82253,36644.80065,10841.17584
x,40,65,high,100000,100000,0,MPU_ES080,60,309299.434,445474.5642,167555.4412,24885.42302,38046.53784,10969.15671
x,40,65,high,100000,100000,0,MPU_ES080,61,327580.5209,474483.5998,173630.1905,25759.90743,39600.45633,11019.05516
x,40,65,high,100000,100000,0,MPU_ES080,62,346311.3135,504927.8112,180975.339,26626.37153,41320.40838,11087.53546
x,40,65,high,100000,100000,0,MPU_ES080,63,366582.7396,538353.522,187522.9752,27505.345,42769.24165,11191.89017
x,40,65,high,100000,100000,0,MPU_ES080,64,388224.474,571406.8961,195762.9742,28499.40496,44374.26523,11318.71546
x,40,65,high,100000,100000,0,MPU_ES080,65,410458.3959,605255.8946,202479.4524,29388.42561,46169.76187,11405.98306
x,40,65,high,100000,100000,0,MPU_ES090,40,100000,100000,100000,12756.31699,12756.31699,12756.31699
x,40,65,high,100000,100000,0,MPU_ES090,41,106004.5657,118786.4158,93187.84137,13216.31263,15235.38889,11187.10766
x,40,65,high,100000,100000,0,MPU_ES090,42,112361.2356,131666.2487,93163.46969,13696.69094,16631.97857,10751.55728
x,40,65,high,100000,100000,0,MPU_ES090,43,119330.2451,144296.2094,94642.19153,14226.01016,17946.70362,10564.67626
x,40,65,high,100000,100000,0,MPU_ES090,44,126503.1776,156602.6282,96379.35765,14747.93496,19062.71792,10378.20449
x,40,65,high,100000,100000,0,MPU_ES090,45,134317.3992,169864.6997,98544.48107,15319.59849,20340.32617,10288.75051
x,40,65,high,100000,100000,0,MPU_ES090,46,142692.6517,183831.432,101415.9049,15911.85873,21542.94887,10263.77621
x,40,65,high,100000,100000,0,MPU_ES090,47,151271.103,198276.9646,104236.148,16493.1511,22810.52942,10168.887
x,40,65,high,100000,100000,0,MPU_ES090,48,160749.3104,214427.3268,107176.8186,17140.39587,23977.12586,10126.68152
x,40,65,high,100000,100000,0,MPU_ES090,49,170678.6624,230039.133,110653.905,17805.6731,25328.78553,10122.22898
x,40,65,high,100000,100000,0,MPU_ES090,50,181298.8959,247682.4001,114289.7607,18490.03335,26679.1317,10150.77349
x,40,65,high,100000,100000,0,MPU_ES090,51,192327.368,265686.6141,117900.1056,19186.46968,27937.36378,10189.7891
x,40,65,high,100000,100000,0,MPU_ES090,52,204038.3075,284022.0785,122310.2191,19938.46785,29295.42715,10166.8205
x,40,65,high,100000,100000,0,MPU_ES090,53,216305.3256,303672.0488,127357.6027,20645.89154,30578.90362,10272.25309
x,40,65,high,100000,100000,0,MPU_ES090,54,229495.6208,324443.9493,131805.0346,21410.75605,31896.56728,10299.10464
x,40,65,high,100000,100000,0,MPU_ES090,55,243250.2337,346522.9492,136776.435,22200.3538,33713.56797,10382.29975
x,40,65,high,100000,100000,0,MPU_ES090,56,257817.3396,371065.2308,141642.7952,23016.79892,34886.34476,10374.41494
x,40,65,high,100000,100000,0,MPU_ES090,57,273544.2744,398284.2825,146989.6778,23897.39485,36540.39885,10481.30246
x,40,65,high,100000,100000,0,MPU_ES090,58,290313.7662,424032.4347,152418.4343,24832.54047,38320.06566,10573.73994
x,40,65,high,100000,100000,0,MPU_ES090,59,308062.8927,452995.3229,158224.7875,25779.43976,40007.71401,10633.98576
x,40,65,high,100000,100000,0,MPU_ES090,60,326437.6758,482499.418,163319.9382,26729.55702,41941.25471,10713.29709
x,40,65,high,100000,100000,0,MPU_ES090,61,346021.2008,517053.7294,168813.8874,27693.74483,43777.1214,10798.15609
x,40,65,high,100000,100000,0,MPU_ES090,62,367665.1139,550586.4203,174874.7213,28782.75535,45726.51651,10825.95755
x,40,65,high,100000,100000,0,MPU_ES090,63,389901.9466,587383.3936,183520.6574,29834.94018,47094.13203,10969.28366
x,40,65,high,100000,100000,0,MPU_ES090,64,412251.4546,623753.7718,190828.4185,30810.97788,49067.753,10972.03598
x,40,65,high,100000,100000,0,MPU_ES090,65,437933.635,662296.8616,198597.1993,32061.89053,51025.65401,11181.12677
x,40,65,high,100000,100000,1000,MPU_ES010,40,100000,100000,100000,12756.31699,12756.31699,12756.31699
x,40,65,high,100000,100000,1000,MPU_ES010,41,104277.6569,107443.1296,101161.9283,12984.27913,13995.87659,11990.27421
x,40,65,high,100000,100000,1000,MPU_ES010,42,108667.6903,113326.5998,103965.2662,13196.52143,14620.35232,11765.03974
x,40,65,high,100000,100000,1000,MPU_ES010,43,113193.4419,119041.6848,107310.7957,13404.7377,15156.68509,11635.08222
x,40,65,high,100000,100000,1000,MPU_ES010,44,117918.7252,124944.4398,110876.8005,13621.81076,15658.57728,11578.36667
x,40,65,high,100000,100000,1000,MPU_ES010,45,122780.5203,130982.4468,114548.1363,13851.73094,16147.41954,11522.83487
x,40,65,high,100000,100000,1000,MPU_ES010,46,127775.0427,137144.0032,118340.3764,14055.98538,16657.46381,11458.36416
x,40,65,high,100000,100000,1000,MPU_ES010,47,132955.9252,143414.9865,122446.0647,14273.25268,17084.8367,11424.8884
x,40,65,high,100000,100000,1000,MPU_ES010,48,138267.0392,149719.7394,126638.7776,14491.82415,17599.50245,11405.10427
x,40,65,high,100000,100000,1000,MPU_ES010,49,143815.9805,156424.6888,131107.6193,14705.32158,18020.93477,11391.27709
x,40,65,high,100000,100000,1000,MPU_ES010,50,149536.2916,163360.5345,135803.6739,14916.60389,18412.75979,11427.99686
x,40,65,high,100000,100000,1000,MPU_ES010,51,155435.6969,170268.4725,140375.5937,15142.28421,18861.99381,11384.27301
x,40,65,high,100000,100000,1000,MPU_ES010,52,161534.1053,177727.5814,145218.9709,15362.48423,19377.84836,11386.64458
x,40,65,high,100000,100000,1000,MPU_ES010,53,167819.7283,185394.9668,150189.2196,15572.56476,19818.59463,11352.58165
x,40,65,high,100000,100000,1000,MPU_ES010,54,174407.7029,193096.0252,155451.9764,15776.16854,20237.05557,11377.27226
x,40,65,high,100000,100000,1000,MPU_ES010,55,181112.439,201432.8738,160743.3288,15993.96832,20584.49981,11398.54507
x,40,65,high,100000,100000,1000,MPU_ES010,56,188082.5691,209591.3278,166355.7177,16196.37058,21007.02447,11354.05727
x,40,65,high,100000,100000,1000,MPU_ES010,57,195183.6561,218097.1614,171825.7441,16412.72507,21400.28494,11376.55199
x,40,65,high,100000,100000,1000,MPU_ES010,58,202504.1748,226892.2176,177933.2511,16613.7018,21786.61011,11436.60516
x,40,65,high,100000,100000,1000,MPU_ES010,59,210081.3603,236465.864,183792.2609,16822.80043,22185.4129,11434.94302
x,40,65,high,100000,100000,1000,MPU_ES010,60,217982.3915,245835.4043,190224.5188,17015.33111,22620.33128,11405.79488
x,40,65,high,100000,100000,1000,MPU_ES010,61,226047.6447,255771.3812,196639.7146,17217.6367,22992.31984,11438.90086
x,40,65,high,100000,100000,1000,MPU_ES010,62,234413.1451,265926.5373,202892.72,17410.05277,23408.82284,11431.77533
x,40,65,high,100000,100000,1000,MPU_ES010,63,243251.2529,276771.2064,210261.5874,17599.94649,23772.85359,11443.2606
x,40,65,high,100000,100000,1000,MPU_ES010,64,252244.4384,287537.8275,217478.372,17793.09784,24134.30597,11449.24785
x,40,65,high,100000,100000,1000,MPU_ES010,65,261486.1771,298751.025,224672.8307,18007.85987,24518.04706,11474.84765
x,40,65,high,100000,100000,1000,MPU_ES020,40,100000,100000,100000,12756.31699,12756.31699,12756.31699
x,40,65,high,100000,100000,1000,MPU_ES020,41,104642.8954,108628.2533,100667.5213,13025.12256,14049.38633,11999.24864
x,40,65,high,100000,100000,1000,MPU_ES020,42,109518.7407,115400.5105,103634.2502,13307.01373,14791.10456,11817.28372
x,40,65,high,100000,100000,1000,MPU_ES020,43,114518.316,121975.1019,107035.0219,13582.69159,15442.27528,11737.82287
x,40,65,high,100000,100000,1000,MPU_ES020,44,119695.7047,128589.3469,110649.2198,13867.27849,15997.08013,11728.04972
x,40,65,high,100000,100000,1000,MPU_ES020,45,125060.0587,135450.1833,114491.9996,14118.21309,16545.18547,11670.44209
x,40,65,high,100000,100000,1000,MPU_ES020,46,130650.7404,142493.4725,118718.3693,14385.373,17111.55813,11626.48602
x,40,65,high,100000,100000,1000,MPU_ES020,47,136377.5279,149760.3457,122871.7644,14649.73337,17695.23582,11651.88808
x,40,65,high,100000,100000,1000,MPU_ES020,48,142371.6011,157421.9342,127329.7899,14914.75437,18196.39984,11618.70203
x,40,65,high,100000,100000,1000,MPU_ES020,49,148620.2431,165488.8844,132187.5761,15183.01601,18701.87326,11642.1983
x,40,65,high,100000,100000,1000,MPU_ES020,50,154994.0026,173260.3521,136922.7761,15435.16655,19190.0677,11672.24577
x,40,65,high,100000,100000,1000,MPU_ES020,51,161694.898,181784.1626,141942.911,15721.31457,19707.66768,11709.20787
x,40,65,high,100000,100000,1000,MPU_ES020,52,168529.4066,190263.4455,146840.5225,16006.17132,20251.53531,11708.27654
x,40,65,high,100000,100000,1000,MPU_ES020,53,175604.1917,198762.7416,152266.4963,16288.19749,20744.14695,11780.54938
x,40,65,high,100000,100000,1000,MPU_ES020,54,182958.3023,208124.5184,157932.8282,16570.84871,21245.77716,11839.34798
x,40,65,high,100000,100000,1000,MPU_ES020,55,190731.6629,217635.0424,163690.4151,16866.43681,21764.58324,11872.76579
x,40,65,high,100000,100000,1000,MPU_ES020,56,198632.1321,227589.3111,169318.7828,17132.36296,22282.18658,11931.61168
x,40,65,high,100000,100000,1000,MPU_ES020,57,206924.1927,238172.3971,175355.1856,17394.28818,22842.03951,11944.05769
x,40,65,high,100000,100000,1000,MPU_ES020,58,215602.7559,248938.4867,181864.4712,17696.48623,23328.44034,11988.38688
x,40,65,high,100000,100000,1000,MPU_ES020,59,224441.4495,259977.1126,188302.3626,17956.5897,23733.24671,12060.46324
x,40,65,high,100000,100000,1000,MPU_ES020,60,233663.5506,271790.0359,195417.8854,18241.45115,24264.09747,12114.98907
x,40,65,high,100000,100000,1000,MPU_ES020,61,243031.6345,283837.4613,202406.425,18532.40287,24855.30265,12142.33928
x,40,65,high,100000,100000,1000,MPU_ES020,62,252820.408,295562.914,209566.6252,18815.95393,25396.47896,12176.05199
x,40,65,high,100000,100000,1000,MPU_ES020,63,262953.7571,308518.7882,217161.606,19118.7629,26006.71403,12213.81067
x,40,65,high,100000,100000,1000,MPU_ES020,64,273507.435,321604.4466,224904.3541,19401.94441,26486.02822,12253.47716
x,40,65,high,100000,100000,1000,MPU_ES020,65,284667.0411,335433.3892,233088.9455,19685.73258,27001.25026,12317.61208
x,40,65,high,100000,100000,1000,MPU_ES030,40,100000,100000,100000,12756.31699,12756.31699,12756.31699
x,40,65,high,100000,100000,1000,MPU_ES030,41,105018.2642,110199.9994,99853.66122,13052.34329,14152.20761,11966.32094
x,40,65,high,100000,100000,1000,MPU_ES030,42,110123.3865,117655.413,102442.3059,13360.13686,14950.46724,11802.42047
x,40,65,high,100000,100000,1000,MPU_ES030,43,115525.4572,125045.2319,105851.7756,13671.96773,15628.91313,11735.35709
x,40,65,high,100000,100000,1000,MPU_ES030,44,121124.3408,132682.3353,109407.5557,13997.73787,16320.46978,11682.93254
x,40,65,high,100000,100000,1000,MPU_ES030,45,126903.5299,140737.3914,113251.0382,14304.63158,16944.29848,11682.94224
x,40,65,high,100000,100000,1000,MPU_ES030,46,132948.3425,148518.5613,117400.6482,14633.77566,17524.34472,11715.76879
x,40,65,high,100000,100000,1000,MPU_ES030,47,139188.6112,156358.0637,121918.7773,14948.03547,18185.58096,11697.98378
x,40,65,high,100000,100000,1000,MPU_ES030,48,145725.3021,164850.7379,126351.0761,15283.15463,18842.8978,11730.12977
x,40,65,high,100000,100000,1000,MPU_ES030,49,152615.7824,174083.2659,130854.7142,15630.35451,19454.86746,11780.72997
x,40,65,high,100000,100000,1000,MPU_ES030,50,159709.8866,183443.9044,136144.419,15969.69393,20106.37584,11844.93687
x,40,65,high,100000,100000,1000,MPU_ES030,51,167091.5918,192963.8863,141196.3798,16287.30659,20659.37062,11914.72564
x,40,65,high,100000,100000,1000,MPU_ES030,52,174832.0321,203145.7306,146514.933,16631.82681,21376.91763,11987.19759
x,40,65,high,100000,100000,1000,MPU_ES030,53,182518.4838,212990.9714,151765.084,16976.23871,22006.12263,12045.93054
x,40,65,high,100000,100000,1000,MPU_ES030,54,190802.1804,223573.1775,157770.7912,17327.4447,22669.59597,12064.46597
x,40,65,high,100000,100000,1000,MPU_ES030,55,199561.1598,235142.7019,163837.4561,17687.16927,23183.2112,12157.20726
x,40,65,high,100000,100000,1000,MPU_ES030,56,208545.659,247132.6199,169914.1343,18019.1654,23787.3382,12226.51852
x,40,65,high,100000,100000,1000,MPU_ES030,57,217934.6837,259354.2668,176600.7664,18372.54637,24419.23751,12267.54384
x,40,65,high,100000,100000,1000,MPU_ES030,58,227596.3642,271744.1779,182996.6886,18716.47511,25039.44336,12283.61968
x,40,65,high,100000,100000,1000,MPU_ES030,59,237730.7234,285162.4766,190002.1789,19091.14155,25818.23401,12380.36589
x,40,65,high,100000,100000,1000,MPU_ES030,60,248328.7354,298762.8869,197301.2837,19450.73213,26394.93238,12446.56676
x,40,65,high,100000,100000,1000,MPU_ES030,61,258914.3157,313587.1409,204499.2357,19831.94299,26994.82982,12568.29594
x,40,65,high,100000,100000,1000,MPU_ES030,62,270359.5282,327916.6311,211998.1163,20217.43834,27808.32662,12645.14602
x,40,65,high,100000,100000,1000,MPU_ES030,63,282185.4537,343320.0614,220282.9348,20587.16954,28409.45863,12722.95397
x,40,65,high,100000,100000,1000,MPU_ES030,64,294754.721,359176.7232,228476.3995,20954.09181,28894.27538,12849.13737
x,40,65,high,100000,100000,1000,MPU_ES030,65,307455.1505,376433.7996,237499.4724,21332.24866,29513.24452,12917.75865
x,40,65,high,100000,100000,1000,MPU_ES040,40,100000,100000,100000,12756.31699,12756.31699,12756.31699
x,40,65,high,100000,100000,1000,MPU_ES040,41,105436.7724,111789.4125,99023.29538,13104.07656,14293.33421,11902.20755
x,40,65,high,100000,100000,1000,MPU_ES040,42,111065.0212,120538.9341,101617.9291,13473.60331,15223.43404,11711.69111
x,40,65,high,100000,100000,1000,MPU_ES040,43,116917.7805,129029.7576,104698.6798,13839.14654,16009.2288,11655.86093
x,40,65,high,100000,100000,1000,MPU_ES040,44,123034.2893,137750.7041,108278.2826,14213.55658,16757.9668,11652.53667
x,40,65,high,100000,100000,1000,MPU_ES040,45,129442.059,146668.5548,112240.2525,14596.64956,17534.61023,11652.65964
x,40,65,high,100000,100000,1000,MPU_ES040,46,136041.7435,155790.1756,116539.538,14968.01789,18235.77206,11631.76724
x,40,65,high,100000,100000,1000,MPU_ES040,47,142985.8227,165110.8129,120745.3888,15357.3398,19010.15737,11723.52622
x,40,65,high,100000,100000,1000,MPU_ES040,48,150208.4389,174985.3618,125566.4505,15732.4372,19615.01429,11791.6188
x,40,65,high,100000,100000,1000,MPU_ES040,49,157762.5229,185053.6197,130173.208,16134.1416,20375.90314,11830.68609
x,40,65,high,100000,100000,1000,MPU_ES040,50,165693.2764,196115.19,135197.8992,16542.32354,21140.84496,11925.65705
x,40,65,high,100000,100000,1000,MPU_ES040,51,173982.861,207568.38,140993.3048,16939.94212,21815.73064,11991.28444
x,40,65,high,100000,100000,1000,MPU_ES040,52,182607.346,218928.5845,146166.1925,17348.27289,22591.1628,12059.5761
x,40,65,high,100000,100000,1000,MPU_ES040,53,191620.556,231354.8722,152174.1164,17781.79524,23346.74008,12097.2466
x,40,65,high,100000,100000,1000,MPU_ES040,54,201099.9733,244652.5396,157977.3126,18218.92137,24103.80174,12233.90578
x,40,65,high,100000,100000,1000,MPU_ES040,55,210754.0106,257536.8475,164260.981,18632.44278,24812.89644,12304.91507
x,40,65,high,100000,100000,1000,MPU_ES040,56,221176.3921,272397.0086,170773.8632,19076.2181,25694.45043,12362.82762
x,40,65,high,100000,100000,1000,MPU_ES040,57,232096.837,287436.1433,177522.0691,19514.51339,26401.31966,12571.42417
x,40,65,high,100000,100000,1000,MPU_ES040,58,243252.2407,301823.9751,184511.4093,19943.14301,27193.23853,12599.90441
x,40,65,high,100000,100000,1000,MPU_ES040,59,255003.7601,317591.2457,192128.3758,20411.16267,27902.06032,12706.93827
x,40,65,high,100000,100000,1000,MPU_ES040,60,267365.9683,334649.3759,199388.434,20878.65589,28714.26356,12845.07656
x,40,65,high,100000,100000,1000,MPU_ES040,61,280152.3455,352202.0924,207627.3275,21380.55761,29674.97169,12955.68416
x,40,65,high,100000,100000,1000,MPU_ES040,62,293616.4954,371212.9847,215653.252,21884.31566,30566.35402,13032.02795
x,40,65,high,100000,100000,1000,MPU_ES040,63,307437.6979,390934.9685,224187.0107,22334.86959,31349.59679,13135.63045
x,40,65,high,100000,100000,1000,MPU_ES040,64,321933.2352,411012.0868,233369.1404,22802.40676,32086.21762,13286.85736
x,40,65,high,100000,100000,1000,MPU_ES040,65,337091.1971,431114.095,242758.4152,23313.07229,33021.63398,13363.15968
x,40,65,high,100000,100000,1000,MPU_ES050,40,100000,100000,100000,12756.31699,12756.31699,12756.31699
x,40,65,high,100000,100000,1000,MPU_ES050,41,105683.6073,113285.0784,98065.72288,13161.44155,14476.57396,11844.32547
x,40,65,high,100000,100000,1000,MPU_ES050,42,111668.0525,123167.3273,100178.2751,13556.46031,15449.51889,11662.62632
x,40,65,high,100000,100000,1000,MPU_ES050,43,118004.9241,132672.9691,103371.3434,13969.53221,16360.90127,11542.89001
x,40,65,high,100000,100000,1000,MPU_ES050,44,124707.1782,142166.8408,106983.0709,14410.64113,17232.75326,11579.68734
x,40,65,high,100000,100000,1000,MPU_ES050,45,131491.9349,151898.6485,110971.2676,14820.22488,18090.45807,11582.56356
x,40,65,high,100000,100000,1000,MPU_ES050,46,138748.6448,162408.2709,115215.5729,15270.76045,18859.91608,11619.80666
x,40,65,high,100000,100000,1000,MPU_ES050,47,146257.6749,173104.7159,119774.0064,15709.15393,19693.34009,11658.20218
x,40,65,high,100000,100000,1000,MPU_ES050,48,154343.0315,184287.0451,124339.2799,16184.5804,20604.79806,11773.42142
x,40,65,high,100000,100000,1000,MPU_ES050,49,162659.5182,196338.759,129126.182,16644.98429,21444.86609,11861.67963
x,40,65,high,100000,100000,1000,MPU_ES050,50,171309.9238,208782.7517,134328.0167,17108.4772,22237.96757,11983.37929
x,40,65,high,100000,100000,1000,MPU_ES050,51,180289.8574,221460.3257,139288.111,17550.79318,22967.95367,12023.62121
x,40,65,high,100000,100000,1000,MPU_ES050,52,189783.432,235028.2481,144744.6016,18031.65235,23817.72769,12123.82402
x,40,65,high,100000,100000,1000,MPU_ES050,53,199766.1136,248255.5089,150810.654,18529.00507,24753.15548,12202.95972
x,40,65,high,100000,100000,1000,MPU_ES050,54,210418.2644,263088.3317,156956.6588,19020.13793,25649.53733,12310.10268
x,40,65,high,100000,100000,1000,MPU_ES050,55,221055.6498,278730.0384,163263.8587,19510.58581,26433.10754,12414.40773
