Notes,current_age,retirement_age,current_savings,savings_after_disability,additional_annual_savings,portfolio,annual_expenses_start_year,annual_expenses_length,annual_expenses_amount,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,14,32163.01525,36551.46953,27748.58492,12103.27877,14735.31492,9463.312308
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,15,13787.20731,18358.5243,9185.650191,5071.962303,6972.913951,3148.936531
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,16,-5188.918329,-464.883004,-9923.092855,-1862.910291,-163.5910268,-3576.090929
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,17,-24779.72541,-19886.10228,-29740.7333,-8699.689848,-6129.997799,-11278.92025
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,18,-45005.53949,-39832.97022,-50225.55024,-15447.0025,-11390.07451,-19528.97686
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,19,-65882.81414,-60191.37454,-71601.80827,-22067.50191,-16216.42296,-27885.03116
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,20,-87494.39939,-81150.31232,-93953.44791,-28622.26724,-20731.47699,-36419.56791
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,21,-109719.9073,-102434.7594,-116980.9975,-35079.66144,-25052.93644,-44941.46188
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,22,-132736.6179,-124271.3913,-141174.9006,-41477.05419,-29062.95512,-53749.36409
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,23,-156535.3327,-146601.7863,-166250.1709,-47846.4631,-33158.13724,-62300.43426
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,24,-181158.0105,-169638.9961,-192627.5444,-54136.73452,-36952.72801,-70951.66103
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,25,-206410.2333,-192934.5033,-219813.4474,-60198.46416,-40501.18031,-79692.01221
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,26,-232541.4289,-217029.6647,-247975.7173,-66237.40671,-43898.50941,-88384.37096
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,27,-259546.9094,-241687.4796,-277199.0589,-72275.96963,-47125.23762,-97018.27837
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,28,-287435.4869,-267003.2601,-307659.1949,-78221.48732,-50232.94316,-105657.6106
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,29,-316283.0951,-293412.0763,-339033.2368,-84136.1019,-53297.81647,-114551.046
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,30,-346044.8562,-319785.7951,-371652.966,-89970.62627,-56157.60892,-122681.0368
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,31,-376752.4526,-347557.574,-405572.4908,-95771.28934,-59082.6444,-131554.9988
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,32,-408526.9737,-375993.7908,-440127.033,-101368.7158,-61797.26184,-139484.8934
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,33,-441344.256,-405202.9799,-476778.6869,-106879.619,-64422.64464,-147957.1594
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,34,-475113.6611,-435163.1305,-514902.2279,-112415.1643,-66983.88613,-156630.4041
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,35,-509995.2027,-466051.551,-553705.3791,-117929.9163,-69743.6222,-164277.581
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,36,-545942.061,-497798.4468,-594041.1964,-123398.8905,-71848.68533,-172946.8026
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,37,-583199.5604,-531024.0566,-635961.3385,-128819.0212,-74030.85823,-181361.5834
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,38,-621738.107,-564914.7624,-679058.274,-133972.6254,-76236.47612,-190002.2197
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,39,-661425.1585,-598744.1272,-723885.971,-139406.5252,-78120.8169,-198900.4909
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,40,-702344.1077,-634557.6175,-770561.6436,-144751.4107,-80583.95071,-208395.5767
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,41,-744678.5769,-671020.1055,-818451.7874,-150072.4687,-82192.13617,-216994.4311
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,42,-788424.6022,-709000.1706,-867611.3901,-155284.8139,-83826.14694,-225689.4245
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,43,-833198.1631,-747294.3145,-918016.2644,-160493.5923,-85430.20643,-233769.9228
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,44,-880447.5305,-787669.5789,-973304.2241,-165833.3956,-87651.34935,-241735.0138
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,45,-928934.7215,-830498.4553,-1028155.021,-171215.8746,-89228.30065,-250484.8453
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,46,-978703.0256,-872884.7846,-1086746.212,-176328.2312,-91087.0643,-257699.8952
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,47,-1030211.333,-915320.0994,-1145283.654,-181358.5838,-92521.25286,-266947.0741
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,48,-1083243.365,-960277.9107,-1205607.539,-186153.7427,-93861.47469,-275615.9107
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,49,-1137927.662,-1007440.819,-1268681.992,-190977.0461,-95573.01233,-283510.2421
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,50,-1194591.657,-1055278.632,-1334447.164,-195772.3849,-96674.4704,-292585.2636
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,51,-1252534.607,-1103019.684,-1401846.382,-200533.4998,-98494.4364,-299722.5659
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,52,-1313035.31,-1155648.956,-1472073.318,-205550.7341,-99551.50958,-307185.2474
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,53,-1374670.524,-1206248.638,-1544166.391,-210179.7908,-100520.8679,-314665.704
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,54,-1438871.758,-1258621.685,-1619282.479,-214966.4026,-101779.6262,-322924.1759
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,55,-1505259.542,-1312573.64,-1697068.362,-219612.1588,-102818.4676,-330741.2663
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,56,-1574128.643,-1370191.999,-1776613.272,-224078.2315,-104239.8115,-339688.5055
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,57,-1644843.215,-1428897.987,-1859706.725,-228475.4673,-105052.4784,-348144.3028
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,58,-1717738.719,-1488320.513,-1943469.843,-232992.0155,-106120.4641,-354426.3532
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,59,-1793367.092,-1550029.282,-2033170.179,-237489.0051,-107527.9095,-361676.356
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,60,-1871693.514,-1615787.476,-2127884.02,-241893.0255,-108709.764,-369225.96
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,61,-1952127.054,-1680030.963,-2221070.62,-246884.2729,-108929.8831,-376900.526
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,62,-2034569.636,-1746852.509,-2319611.439,-251632.0067,-110268.7365,-384837.0091
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,63,-2120518.299,-1817768.925,-2419798.144,-256152.4025,-110727.9122,-393020.2159
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,64,-2208617.45,-1888776.907,-2527984.13,-260737.9777,-111683.2694,-403994.3167
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES010,1,55,24000,65,-2300454.854,-1963129.364,-2636374.776,-265840.257,-112771.0304,-411028.4819
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,10,200000,200000,200000,82398.49033,82398.49033,82398.49033
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,11,84117.99443,87613.74426,80605.64143,33847.42431,37041.18951,30605.1928
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,12,67727.44891,72382.86521,63131.00035,26621.64334,30310.78189,22930.01135
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,13,50712.01567,56100.62953,45373.25132,19463.36921,22903.71662,16050.02615
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,14,33092.86521,38818.55743,27428.91637,12412.00087,15377.01118,9442.93926
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,15,14818.94518,20812.38848,8834.278654,5429.784287,7782.801783,3061.408056
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,16,-4115.8452,2125.004865,-10323.61451,-1477.130943,727.3268501,-3666.140513
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,17,-23752.55318,-17305.78351,-30208.19551,-8309.308459,-5399.620297,-11167.0091
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,18,-44077.92579,-37205.37254,-50929.27193,-15062.34608,-10805.74305,-19222.36909
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,19,-65158.85962,-57690.41676,-72674.21978,-21759.23595,-15814.43794,-27659.47717
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,20,-86994.6055,-78645.83225,-95452.44964,-28380.49906,-20482.83169,-36210.32686
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,21,-109598.9149,-100144.0835,-119161.4176,-34937.73646,-24881.38441,-44693.48461
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,22,-133031.7726,-121980.3249,-144193.0177,-41472.93584,-29110.17948,-53390.935
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,23,-157259.6566,-144389.9459,-170192.4464,-47944.59379,-33120.8316,-62574.94388
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,24,-182438.633,-167642.6979,-197486.3325,-54380.24031,-37059.93744,-71268.57261
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,25,-208519.9075,-191230.4,-226004.2676,-60725.98303,-40681.24068,-80299.49845
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,26,-235682.2442,-215367.2063,-255940.8521,-67041.91954,-44321.04908,-89275.0999
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,27,-263703.8437,-240479.4325,-287129.3716,-73281.97965,-47902.94983,-98350.10029
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,28,-292717.5165,-266414.3702,-318838.2999,-79474.45758,-51452.15248,-107214.4328
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,29,-322873.4704,-293059.9223,-352489.2328,-85557.87469,-54287.62301,-116058.6424
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,30,-354032.3258,-320197.7827,-387714.4491,-91623.23724,-57442.23973,-124611.2258
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,31,-386178.637,-348161.8231,-424140.2883,-97585.38464,-60316.14372,-133499.6915
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,32,-419752.7036,-377357.8512,-462004.5637,-103747.1672,-63414.84195,-143648.0044
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,33,-454536.6209,-407187.6739,-501928.5562,-109654.5247,-65720.48665,-152849.2889
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,34,-490491.2562,-437974.5641,-543523.1243,-115370.7342,-67973.26286,-162228.1139
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,35,-527811.3932,-469159.9342,-586246.449,-121230.6384,-70707.33016,-170765.8524
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,36,-566516.2537,-501701.2494,-630754.0034,-127115.6927,-73155.66238,-180220.1618
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,37,-606502.3426,-535964.029,-677260.8446,-133150.9633,-75546.59692,-189655.2761
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,38,-647981.7949,-569785.0278,-726072.5639,-138940.7108,-78053.24432,-197531.9856
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,39,-690895.2611,-605751.256,-776230.7452,-144854.6397,-79934.83371,-206647.4447
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,40,-735789.8908,-643658.0973,-828048.1776,-150648.8929,-82493.69403,-216945.6374
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,41,-782388.8272,-682257.1829,-882648.9558,-156470.615,-84471.25134,-227317.5244
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,42,-830037.8319,-721410.7289,-939107.4659,-162147.9274,-86571.54448,-235396.3878
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,43,-879903.6177,-762798.4203,-996849.5631,-167888.1453,-88847.3375,-245797.0391
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,44,-931492.5646,-805075.2287,-1056784.421,-173726.2059,-90947.79826,-253339.1781
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,45,-985273.5831,-849191.9342,-1121701.771,-179438.1778,-92847.80088,-262898.4417
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,46,-1040841.794,-894263.0974,-1186805.489,-185092.1979,-94837.36555,-270643.0446
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,47,-1098591.572,-940490.9359,-1257484.755,-190915.7042,-96721.53038,-280937.6287
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,48,-1158044.492,-987771.9604,-1329672.481,-196322.3154,-98224.04442,-289137.4294
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,49,-1219511.716,-1036636.281,-1400913.412,-202181.0477,-100549.7716,-298046.7316
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,50,-1283295.637,-1089502.122,-1477674.656,-207772.8204,-101551.9638,-307821.415
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,51,-1348463.377,-1139240.186,-1555438.908,-213293.4943,-103294.1571,-316989.4025
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,52,-1416275.718,-1193217.901,-1637414.659,-218734.1024,-105131.1834,-328020.0541
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,53,-1487022.184,-1249696.125,-1722211.767,-224362.4024,-107292.6008,-336623.5033
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,54,-1561588.034,-1310341.613,-1814672.522,-230039.2174,-108291.9909,-348111.8728
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,55,-1637938.278,-1369866.886,-1908508.679,-235946.4341,-109515.8892,-356780.3356
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,56,-1716574.499,-1431310.844,-2006261.594,-241581.8369,-110943.2053,-367592.1037
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,57,-1798901.671,-1492643.795,-2106102.774,-247418.9339,-112176.0877,-377385.4553
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,58,-1883316.322,-1556369.021,-2208858.108,-253035.9399,-112793.2054,-387005.2284
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,59,-1972110.145,-1629742.661,-2315270.82,-258945.2395,-114287.7082,-397118.7525
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,60,-2064215.951,-1701256.161,-2428931.228,-264903.6424,-116372.4486,-404976.1541
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,61,-2158473.252,-1773072.211,-2545245.018,-270418.1761,-117580.3899,-415593.65
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,62,-2256943.362,-1848043.99,-2670480.221,-276190.2102,-119268.2126,-427387.3236
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,63,-2357464.131,-1925266.008,-2797208.156,-281932.6952,-120405.3126,-435341.8451
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,64,-2463497.759,-2002614.998,-2927439.909,-287592.2173,-121435.3063,-444431.4253
disability case 1 - younger age,10,65,200000,100000,5000,MPU_ES020,1,55,24000,65,-2571999.169,-2084826.786,-3062472.481,-293587.434,-122778.6896,-454266.8221
