Notes,current_age,retirement_age,current_savings,savings_after_disability,additional_annual_savings,portfolio,annual_expenses_start_year,annual_expenses_length,annual_expenses_amount,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,41,114875.5,122616.1,107097.7,17022.55,18699.52,15363.72
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,42,130465.6,142460.7,118471.5,18870.23,21478.56,16248.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,43,146674.9,162944.4,130466.6,20695.43,24125.72,17232.07
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,44,163589.5,184086,143241.9,22522.91,26776.35,18237.14
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,45,181616,206114.9,157064.8,24404.4,29436.59,19344.17
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,46,200308.5,229231.1,170925.4,26289.36,32280.49,20438.05
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,47,219907.7,254860.3,185439.7,28184.16,34948.83,21346.03
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,48,240510.7,280485.8,201092,30096.85,37804.03,22409.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,49,262092.6,307842.2,216639.4,32054.38,40614.62,23349.81
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,50,284572.3,336550.4,232812,34014.1,43531.75,24250.38
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,51,308112.8,366144.7,249662.1,35960.53,46591.04,25206.47
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,52,332599,399069.7,266955.2,37860.9,49430.25,26094.62
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,53,358286,430498,286250.4,39815.05,52324.82,26922.14
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,54,385018.8,466110.6,303718.1,41818.07,55703.63,27800.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,55,413706.5,502644,323893.5,43840.36,58734.16,28790.67
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,56,443172.7,540159.8,344694.2,45803.22,61961.17,29645.97
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,57,474464.6,581640.1,365789.4,47798.67,64830.24,30411.91
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,58,506327.2,621876.9,388560.5,49798.65,68398.31,31141.68
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,59,539976,667419.7,411766.2,51921.25,71602.46,31905.4
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,60,575727.1,715489.7,435565.4,54074.93,75084.39,32778.56
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,61,613422.2,764415.9,460266.2,56343.91,79045.23,33524.97
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,62,652670.8,815855.1,484372.8,58497.91,81992.16,34371.33
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,63,693443.8,870385.6,510465.3,60733.44,85346.7,35012.26
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,64,736740.7,929629.4,540470.7,62922.62,89039.01,35943.37
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES050,1,10,5000,65,780978.2,992481.5,567392.8,65133.5,92870.17,36697.54
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,41,115183.9,124196.8,106081,17054.42,18896.04,15212.25
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,42,130952.9,144610.3,117017,18906.45,21810.55,16008.06
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,43,147831.6,166485.9,128647.7,20830.03,24673.88,16975.07
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,44,165542.1,189439.4,141449,22770.12,27531.86,17972.87
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,45,184083.8,212936.7,154726.5,24732.14,30419.05,18988.27
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,46,203579.7,237899.2,168690.7,26709.5,33248.68,20055.29
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,47,224080.8,264616.8,183446.7,28682.27,36265,21101.74
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,48,245479.4,292681.8,198317.1,30700.04,39305.37,21938.74
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,49,267920.9,322125.2,213622.9,32714.42,42356.05,22948.39
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,50,291741.6,352916,229925,34797.04,45542.94,23918.94
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,51,316673.3,386022,247408,36817.78,48790.16,24748.06
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,52,342908.7,422114.4,264214.8,38957.87,52053.42,25653.99
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,53,370470,458761.1,282363.7,41089.9,55375.24,26615.57
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,54,398962.7,497990.3,300955.2,43268.8,58915.02,27633.87
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,55,429489.5,538062,321744.3,45510.46,62370.63,28482.04
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,56,461686,580334.3,341326.8,47761.2,66044.01,29391.9
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,57,496037.9,628111.4,364501,50086.52,69622.24,30267.11
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,58,531499,676711.4,386258.5,52386.8,73422.38,31240.73
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,59,568762.1,727831.9,409123.2,54758.81,77381.26,31932.67
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,60,608083.6,780588.5,433681.5,57138.29,81509.37,33054.6
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,61,649353.6,838592.6,458756.2,59608.11,84739.12,33917.88
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,62,693280,900270.4,486876.5,62097.74,88848.84,34725.77
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,63,738155.4,961223.6,513568.2,64651.84,93210.37,35397.15
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,64,786379.7,1026078,543645.7,67290.19,97638.32,36226.16
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES060,1,10,5000,65,836978.3,1100602,570808.8,69961.25,101747.8,37167.01
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,41,115506.1,126155.9,105148,17119.96,19151.3,15047.71
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,42,132018.4,148522.9,115558,19094.97,22248.04,15890.69
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,43,149384.9,171164.1,127166.6,21126.15,25344.87,16862.02
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,44,167572.7,195418.5,139575.4,23180.43,28482.46,17883.36
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,45,186748.7,220525.6,152405.6,25233.36,31607.81,18836.61
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,46,206832.6,247178.9,165986.6,27311.63,34660.06,19826.75
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,47,228083.1,274739.7,180507.1,29387.93,38029.1,20791.65
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,48,250558.8,305250.7,195116.4,31551.55,41554.89,21752.55
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,49,273714.8,336421.4,210114.4,33656.33,44562.53,22722.59
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,50,298973.3,370689.6,226102.6,35889.7,48028.23,23556.98
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,51,325301.7,406747.2,243073.2,38101.03,51385.35,24517.44
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,52,352985.2,443498.3,260719.7,40340.33,54825.66,25425.15
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,53,382415.1,483800.1,278039.4,42687.64,58500.14,26379.22
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,54,413547.7,526118.3,298168,45112.33,62417.1,27369.61
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,55,445889,573317.2,316854.4,47455.67,66061.54,28246.52
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,56,480356.7,620784.1,337512,49914.81,70079.54,29053.84
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,57,516330.2,673534.7,358111.9,52405.39,74527.55,29890.14
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,58,554211.4,724996,380122.2,54930.48,78349.76,30783.46
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,59,593900.2,780363.9,401882.7,57455.77,82838.11,31667.64
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,60,636068.6,841088.3,423721.7,60152.69,87146.46,32324.39
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,61,680115.8,902835.5,451650.7,62804.03,91255.61,33319.94
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,62,726420.5,971659,477841.4,65575.31,96439.19,34299.33
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,63,775006.7,1044309,504160.5,68381.38,100713.1,35167.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,64,828381.5,1120579,533065.6,71411.74,105860,35834.19
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES070,1,10,5000,65,882644.8,1192844,560545.1,74321.92,110292.9,36536.85
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,41,115769.3,127281.9,103986.7,17143.29,19416.42,14879.3
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,42,132500.8,150923.6,113960.4,19157.92,22596.95,15676.71
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,43,150402.5,175246.3,125561.9,21244.02,25868.45,16642.99
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,44,169147.4,200324.7,137500.8,23340.81,29108.57,17545.03
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,45,189074.9,227313.7,150323.8,25487.78,32399.09,18491.09
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,46,210068.7,255492.4,163737.9,27649.93,35852.03,19433.63
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,47,232485.6,286941.8,178154.6,29901.21,39270.96,20419.28
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,48,255863.2,319275.9,192511.1,32163.99,42932.79,21338.59
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,49,280969.8,354169.1,208589.1,34499.28,46741.71,22217.12
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,50,307312.4,389490.7,223699.8,36905.29,50717.65,23193.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,51,334984.7,427590.9,241216.8,39326.82,54451.77,24080.08
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,52,364319.2,468431.1,258556.4,41741.26,58162.53,25000.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,53,395145.4,512776.2,275420.3,44267.27,62258.81,25806.7
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,54,427438.4,558870.9,294305.9,46824.13,66766.18,26614.48
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,55,462231.9,609891.2,314190,49437.04,71160.14,27622.27
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,56,499962.8,662039.6,335240.2,52160.33,75629.54,28595.77
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,57,538671.5,715239.8,356244.6,54893.68,80078.61,29418.84
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,58,578960.5,776932.4,377649.5,57626.88,83715.57,30248.25
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,59,622458.5,840682.2,400611,60586.04,89105,30974.76
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,60,668045.1,907160.5,423964.9,63434.52,93440.9,31697.61
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,61,716459.3,982500.4,449716.1,66456.54,98561.09,32488.41
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,62,766917,1058490,476937.9,69542.15,103976.5,33414.05
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,63,821491.5,1133248,503289.3,72748.67,108968.9,34279.68
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,64,878205,1220243,531723.7,75873.4,115269.6,34964.07
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,5000,65,939141.8,1311724,559827.8,79441.36,120657.8,36034.27
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,41,116291.5,129470.4,103095.9,17264.43,19766.35,14741.15
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,42,133891,154459.6,113138.7,19451.88,23244.21,15553.55
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,43,152266.7,179935.7,124436,21645.29,26769.26,16434.27
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,44,171866.4,207784.1,136281.3,23869.98,30374.96,17351.14
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,45,192576.5,236385.1,148832.5,26141.64,33915.86,18280.69
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,46,214316.2,266044.4,161966.9,28441.06,37602.6,19247.47
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,47,237427.3,298682.7,175844,30791.68,41254.38,20231.5
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,48,262112.1,332200.7,189841.6,33253.74,45400.74,21154.19
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,49,288869.3,371432.7,205394.9,35878.12,49324.34,22103.35
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,50,317195,411442.1,222605.9,38511.1,53582.59,23019.38
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,51,346788,453980.3,239003.9,41142.13,57975.42,24036.71
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,52,378575.2,500719.3,257447.6,43882.92,62510.61,24858.02
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,53,412172.9,548490.5,275254.2,46741.76,67349.79,25964.46
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,54,448318.1,599980,293061,49783.93,72641.34,26896.67
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,55,486222.8,657663.4,312635.1,52806.23,77731.64,27558.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,56,526443.1,717869.2,333181.1,55919.48,83239.04,28582.34
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,57,568783.4,780277.1,353911.4,59051.78,87687.47,29320.19
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,58,612904.1,844333.3,373622.9,62182.8,93313.97,30110.27
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,59,661595.1,921041.3,400977.2,65722.78,99035.85,31038.03
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,60,712115.4,994750.8,425610,69133.96,105074.5,32048.12
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,61,766021.8,1077066,451302,72676.42,110842.6,32961.1
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,62,822664,1160111,476304.4,76301.43,115804.3,33648.95
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,63,884618.7,1259236,503781.7,80227.07,122294,34743.79
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,64,951395,1355554,532127.4,84497.93,129992.7,35666.18
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,5000,65,1020276,1463214,562384.1,88604.15,137768,36603.14
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,41,115904,119177,112604,17164.52,18474.09,15824.3
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,42,132279.5,137341.3,127196.6,19105.75,21123.78,17039.75
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,43,149273.2,156082.7,142492.2,21032.43,23837.92,18242.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,44,166715.8,175202,158206.7,22946.54,26501.01,19405.03
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,45,184796.7,195224.4,174624.3,24804.32,29079.65,20553.09
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,46,203422.1,215541.5,191438.5,26633.44,31662.62,21625.67
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,47,222597.5,236613.2,208427,28465.78,34246.32,22703.22
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,48,242328.2,258419.2,226070.7,30267.41,36889.01,23710.81
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,5000,49,262801.1,281375.3,244393.3,32051.32,39460.16,24681.23
